img1,img2,label1,label2
00aad638-069c-4304-a5f3-f28eba6853e9/2024-07-01T19-40-45_FLAG_P_FID_271_OID_4787g0_ctw-cf-2c-106-down_1719837600_1719837645_271.jpg,00aad638-069c-4304-a5f3-f28eba6853e9/2024-07-01T19-53-26_FLAG_P_FID_1238_OID_1940g0_ctw-cf-3b-200_1719838200_1719838406_1238.jpg,2,3
00aad638-069c-4304-a5f3-f28eba6853e9/2024-07-01T19-40-45_FLAG_P_FID_271_OID_4787g0_ctw-cf-2c-106-down_1719837600_1719837645_271.jpg,00aad638-069c-4304-a5f3-f28eba6853e9/2024-07-01T19-54-16_FLAG_P_FID_1542_OID_2133g0_ctw-cf-3b-199-zone_1719838200_1719838456_1542.jpg,2,3
00aad638-069c-4304-a5f3-f28eba6853e9/2024-07-01T19-49-41_FLAG_P_FID_1683_OID_4096g0_ctw-cf-3c-163_1719837901_1719838181_1683.jpg,00aad638-069c-4304-a5f3-f28eba6853e9/2024-07-01T19-50-09_FLAG_P_FID_61_OID_1825g0_ctw-cf-3b-200_1719838200_1719838209_61.jpg,3,3
00aad638-069c-4304-a5f3-f28eba6853e9/2024-07-01T19-49-41_FLAG_P_FID_1683_OID_4096g0_ctw-cf-3c-163_1719837901_1719838181_1683.jpg,00aad638-069c-4304-a5f3-f28eba6853e9/2024-07-01T19-53-26_FLAG_P_FID_1238_OID_1940g0_ctw-cf-3b-200_1719838200_1719838406_1238.jpg,3,3
00aad638-069c-4304-a5f3-f28eba6853e9/2024-07-01T19-49-41_FLAG_P_FID_1683_OID_4096g0_ctw-cf-3c-163_1719837901_1719838181_1683.jpg,00aad638-069c-4304-a5f3-f28eba6853e9/2024-07-01T19-54-16_FLAG_P_FID_1542_OID_2133g0_ctw-cf-3b-199-zone_1719838200_1719838456_1542.jpg,3,3
00aad638-069c-4304-a5f3-f28eba6853e9/2024-07-01T19-50-09_FLAG_P_FID_61_OID_1825g0_ctw-cf-3b-200_1719838200_1719838209_61.jpg,00aad638-069c-4304-a5f3-f28eba6853e9/2024-07-01T19-53-26_FLAG_P_FID_1238_OID_1940g0_ctw-cf-3b-200_1719838200_1719838406_1238.jpg,3,3
00aad638-069c-4304-a5f3-f28eba6853e9/2024-07-01T19-50-09_FLAG_P_FID_61_OID_1825g0_ctw-cf-3b-200_1719838200_1719838209_61.jpg,00aad638-069c-4304-a5f3-f28eba6853e9/2024-07-01T19-54-16_FLAG_P_FID_1542_OID_2133g0_ctw-cf-3b-199-zone_1719838200_1719838456_1542.jpg,3,3
00aad638-069c-4304-a5f3-f28eba6853e9/2024-07-01T19-53-26_FLAG_P_FID_1238_OID_1940g0_ctw-cf-3b-200_1719838200_1719838406_1238.jpg,00aad638-069c-4304-a5f3-f28eba6853e9/2024-07-01T19-54-16_FLAG_P_FID_1542_OID_2133g0_ctw-cf-3b-199-zone_1719838200_1719838456_1542.jpg,3,3
00b16674-46b3-4631-b2fe-29e6a82653e9/2024-07-01T11-00-29_FLAG_P_FID_174_OID_5g0_ctw-cf-1a-023-zone_1719806401_1719806429_174.jpg,00b16674-46b3-4631-b2fe-29e6a82653e9/2024-07-01T11-03-07_FLAG_P_FID_1119_OID_144g0_ctw-cf-1e-072-zone_1719806401_1719806587_1119.jpg,1,1
00b16674-46b3-4631-b2fe-29e6a82653e9/2024-07-01T11-00-29_FLAG_P_FID_174_OID_5g0_ctw-cf-1a-023-zone_1719806401_1719806429_174.jpg,00b16674-46b3-4631-b2fe-29e6a82653e9/2024-07-01T11-05-16_FLAG_P_FID_92_OID_38g0_ctw-cf-1g-078_1719806701_1719806716_92.jpg,1,0
00b16674-46b3-4631-b2fe-29e6a82653e9/2024-07-01T11-00-29_FLAG_P_FID_174_OID_5g0_ctw-cf-1a-023-zone_1719806401_1719806429_174.jpg,00b16674-46b3-4631-b2fe-29e6a82653e9/2024-07-01T15-17-47_FLAG_P_FID_998_OID_1223g0_ctw-cf-2a-134-zone_1719821701_1719821867_998.jpg,1,2
00b16674-46b3-4631-b2fe-29e6a82653e9/2024-07-01T11-03-07_FLAG_P_FID_1119_OID_144g0_ctw-cf-1e-072-zone_1719806401_1719806587_1119.jpg,00b16674-46b3-4631-b2fe-29e6a82653e9/2024-07-01T11-05-16_FLAG_P_FID_92_OID_38g0_ctw-cf-1g-078_1719806701_1719806716_92.jpg,1,0
00b16674-46b3-4631-b2fe-29e6a82653e9/2024-07-01T11-03-07_FLAG_P_FID_1119_OID_144g0_ctw-cf-1e-072-zone_1719806401_1719806587_1119.jpg,00b16674-46b3-4631-b2fe-29e6a82653e9/2024-07-01T15-17-47_FLAG_P_FID_998_OID_1223g0_ctw-cf-2a-134-zone_1719821701_1719821867_998.jpg,1,2
00b16674-46b3-4631-b2fe-29e6a82653e9/2024-07-01T11-05-16_FLAG_P_FID_92_OID_38g0_ctw-cf-1g-078_1719806701_1719806716_92.jpg,00b16674-46b3-4631-b2fe-29e6a82653e9/2024-07-01T15-17-47_FLAG_P_FID_998_OID_1223g0_ctw-cf-2a-134-zone_1719821701_1719821867_998.jpg,0,2
00b7d5e4-0639-4089-8033-51153530a1f7/2024-07-01T19-09-35_FLAG_P_FID_1646_OID_565g0_ctw-cf-1e-062_1719835501_1719835775_1646.jpg,00b7d5e4-0639-4089-8033-51153530a1f7/2024-07-01T19-10-17_FLAG_P_FID_102_OID_844g0_ctw-cf-1e-072-zone_1719835801_1719835817_102.jpg,2,2
00b7d5e4-0639-4089-8033-51153530a1f7/2024-07-01T19-09-35_FLAG_P_FID_1646_OID_565g0_ctw-cf-1e-062_1719835501_1719835775_1646.jpg,00b7d5e4-0639-4089-8033-51153530a1f7/2024-07-01T19-28-02_FLAG_P_FID_1090_OID_1515g0_ctw-cf-1d-054_1719836701_1719836882_1090.jpg,2,1
00b7d5e4-0639-4089-8033-51153530a1f7/2024-07-01T19-09-35_FLAG_P_FID_1646_OID_565g0_ctw-cf-1e-062_1719835501_1719835775_1646.jpg,00b7d5e4-0639-4089-8033-51153530a1f7/2024-07-01T19-32-28_FLAG_P_FID_887_OID_353g0_ctw-cf-1g-077_1719837001_1719837148_887.jpg,2,1
00b7d5e4-0639-4089-8033-51153530a1f7/2024-07-01T19-10-17_FLAG_P_FID_102_OID_844g0_ctw-cf-1e-072-zone_1719835801_1719835817_102.jpg,00b7d5e4-0639-4089-8033-51153530a1f7/2024-07-01T19-28-02_FLAG_P_FID_1090_OID_1515g0_ctw-cf-1d-054_1719836701_1719836882_1090.jpg,2,1
00b7d5e4-0639-4089-8033-51153530a1f7/2024-07-01T19-10-17_FLAG_P_FID_102_OID_844g0_ctw-cf-1e-072-zone_1719835801_1719835817_102.jpg,00b7d5e4-0639-4089-8033-51153530a1f7/2024-07-01T19-32-28_FLAG_P_FID_887_OID_353g0_ctw-cf-1g-077_1719837001_1719837148_887.jpg,2,1
00b7d5e4-0639-4089-8033-51153530a1f7/2024-07-01T19-28-02_FLAG_P_FID_1090_OID_1515g0_ctw-cf-1d-054_1719836701_1719836882_1090.jpg,00b7d5e4-0639-4089-8033-51153530a1f7/2024-07-01T19-32-28_FLAG_P_FID_887_OID_353g0_ctw-cf-1g-077_1719837001_1719837148_887.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T14-57-11_FLAG_P_FID_783_OID_3579g0_ctw-cf-1c-020-zone_1719820501_1719820631_783.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-00-57_FLAG_P_FID_347_OID_95g0_ctw-cf-1d-054_1719820800_1719820857_347.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T14-57-11_FLAG_P_FID_783_OID_3579g0_ctw-cf-1c-020-zone_1719820501_1719820631_783.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-08-42_FLAG_P_FID_1336_OID_670g0_ctw-cf-1d-054_1719821100_1719821322_1336.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T14-57-11_FLAG_P_FID_783_OID_3579g0_ctw-cf-1c-020-zone_1719820501_1719820631_783.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-09-51_FLAG_P_FID_1753_OID_1112g0_ctw-cf-1c-035_1719821100_1719821391_1753.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T14-57-11_FLAG_P_FID_783_OID_3579g0_ctw-cf-1c-020-zone_1719820501_1719820631_783.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-11-23_FLAG_P_FID_502_OID_624g0_ctw-cf-2a-140-zone_1719821400_1719821483_502.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T14-57-11_FLAG_P_FID_783_OID_3579g0_ctw-cf-1c-020-zone_1719820501_1719820631_783.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-14-11_FLAG_P_FID_1513_OID_723g0_ctw-cf-2e-121-zone_1719821400_1719821651_1513.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T14-57-11_FLAG_P_FID_783_OID_3579g0_ctw-cf-1c-020-zone_1719820501_1719820631_783.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-17-10_FLAG_P_FID_786_OID_1367g0_ctw-cf-2a-129-l_1719821700_1719821830_786.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T14-57-11_FLAG_P_FID_783_OID_3579g0_ctw-cf-1c-020-zone_1719820501_1719820631_783.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-19-31_FLAG_P_FID_1625_OID_812g0_ctw-cf-1a-023-zone_1719821701_1719821971_1625.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T14-57-11_FLAG_P_FID_783_OID_3579g0_ctw-cf-1c-020-zone_1719820501_1719820631_783.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-20-27_FLAG_P_FID_159_OID_1179g0_ctw-cf-1b-008_1719822001_1719822027_159.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T14-57-11_FLAG_P_FID_783_OID_3579g0_ctw-cf-1c-020-zone_1719820501_1719820631_783.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-22-51_FLAG_P_FID_1024_OID_839g0_ctw-cf-2b-145-zone_1719822001_1719822171_1024.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T14-57-11_FLAG_P_FID_783_OID_3579g0_ctw-cf-1c-020-zone_1719820501_1719820631_783.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-41-36_FLAG_P_FID_583_OID_1600g0_ctw-cf-2c-109-zone_1719823200_1719823296_583.jpg,1,2
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T14-57-11_FLAG_P_FID_783_OID_3579g0_ctw-cf-1c-020-zone_1719820501_1719820631_783.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-43-30_FLAG_P_FID_1266_OID_1718g0_ctw-cf-1g-076_1719823200_1719823410_1266.jpg,1,2
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T14-57-11_FLAG_P_FID_783_OID_3579g0_ctw-cf-1c-020-zone_1719820501_1719820631_783.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T16-56-54_FLAG_P_FID_685_OID_604g0_ctw-cf-2a-130_1719827701_1719827814_685.jpg,1,2
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T14-57-11_FLAG_P_FID_783_OID_3579g0_ctw-cf-1c-020-zone_1719820501_1719820631_783.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T17-04-33_FLAG_P_FID_1635_OID_289g0_ctw-cf-2a-134-zone_1719828001_1719828273_1635.jpg,1,3
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T14-57-11_FLAG_P_FID_783_OID_3579g0_ctw-cf-1c-020-zone_1719820501_1719820631_783.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T17-07-42_FLAG_P_FID_979_OID_1000g0_ctw-cf-2b-144_1719828300_1719828462_979.jpg,1,3
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T14-57-11_FLAG_P_FID_783_OID_3579g0_ctw-cf-1c-020-zone_1719820501_1719820631_783.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T17-08-26_FLAG_P_FID_1239_OID_708g0_ctw-cf-1c-020-zone_1719828300_1719828506_1239.jpg,1,3
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T14-57-11_FLAG_P_FID_783_OID_3579g0_ctw-cf-1c-020-zone_1719820501_1719820631_783.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T17-09-14_FLAG_P_FID_1529_OID_790g0_ctw-cf-1c-049_1719828300_1719828554_1529.jpg,1,3
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T14-57-11_FLAG_P_FID_783_OID_3579g0_ctw-cf-1c-020-zone_1719820501_1719820631_783.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T17-10-24_FLAG_P_FID_150_OID_868g0_ctw-cf-1c-049_1719828600_1719828624_150.jpg,1,3
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T14-57-11_FLAG_P_FID_783_OID_3579g0_ctw-cf-1c-020-zone_1719820501_1719820631_783.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T17-10-56_FLAG_P_FID_338_OID_834g0_ctw-cf-1d-054_1719828600_1719828656_338.jpg,1,3
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-00-57_FLAG_P_FID_347_OID_95g0_ctw-cf-1d-054_1719820800_1719820857_347.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-08-42_FLAG_P_FID_1336_OID_670g0_ctw-cf-1d-054_1719821100_1719821322_1336.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-00-57_FLAG_P_FID_347_OID_95g0_ctw-cf-1d-054_1719820800_1719820857_347.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-09-51_FLAG_P_FID_1753_OID_1112g0_ctw-cf-1c-035_1719821100_1719821391_1753.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-00-57_FLAG_P_FID_347_OID_95g0_ctw-cf-1d-054_1719820800_1719820857_347.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-11-23_FLAG_P_FID_502_OID_624g0_ctw-cf-2a-140-zone_1719821400_1719821483_502.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-00-57_FLAG_P_FID_347_OID_95g0_ctw-cf-1d-054_1719820800_1719820857_347.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-14-11_FLAG_P_FID_1513_OID_723g0_ctw-cf-2e-121-zone_1719821400_1719821651_1513.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-00-57_FLAG_P_FID_347_OID_95g0_ctw-cf-1d-054_1719820800_1719820857_347.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-17-10_FLAG_P_FID_786_OID_1367g0_ctw-cf-2a-129-l_1719821700_1719821830_786.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-00-57_FLAG_P_FID_347_OID_95g0_ctw-cf-1d-054_1719820800_1719820857_347.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-19-31_FLAG_P_FID_1625_OID_812g0_ctw-cf-1a-023-zone_1719821701_1719821971_1625.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-00-57_FLAG_P_FID_347_OID_95g0_ctw-cf-1d-054_1719820800_1719820857_347.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-20-27_FLAG_P_FID_159_OID_1179g0_ctw-cf-1b-008_1719822001_1719822027_159.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-00-57_FLAG_P_FID_347_OID_95g0_ctw-cf-1d-054_1719820800_1719820857_347.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-22-51_FLAG_P_FID_1024_OID_839g0_ctw-cf-2b-145-zone_1719822001_1719822171_1024.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-00-57_FLAG_P_FID_347_OID_95g0_ctw-cf-1d-054_1719820800_1719820857_347.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-41-36_FLAG_P_FID_583_OID_1600g0_ctw-cf-2c-109-zone_1719823200_1719823296_583.jpg,1,2
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-00-57_FLAG_P_FID_347_OID_95g0_ctw-cf-1d-054_1719820800_1719820857_347.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-43-30_FLAG_P_FID_1266_OID_1718g0_ctw-cf-1g-076_1719823200_1719823410_1266.jpg,1,2
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-00-57_FLAG_P_FID_347_OID_95g0_ctw-cf-1d-054_1719820800_1719820857_347.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T16-56-54_FLAG_P_FID_685_OID_604g0_ctw-cf-2a-130_1719827701_1719827814_685.jpg,1,2
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-00-57_FLAG_P_FID_347_OID_95g0_ctw-cf-1d-054_1719820800_1719820857_347.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T17-04-33_FLAG_P_FID_1635_OID_289g0_ctw-cf-2a-134-zone_1719828001_1719828273_1635.jpg,1,3
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-00-57_FLAG_P_FID_347_OID_95g0_ctw-cf-1d-054_1719820800_1719820857_347.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T17-07-42_FLAG_P_FID_979_OID_1000g0_ctw-cf-2b-144_1719828300_1719828462_979.jpg,1,3
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-00-57_FLAG_P_FID_347_OID_95g0_ctw-cf-1d-054_1719820800_1719820857_347.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T17-08-26_FLAG_P_FID_1239_OID_708g0_ctw-cf-1c-020-zone_1719828300_1719828506_1239.jpg,1,3
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-00-57_FLAG_P_FID_347_OID_95g0_ctw-cf-1d-054_1719820800_1719820857_347.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T17-09-14_FLAG_P_FID_1529_OID_790g0_ctw-cf-1c-049_1719828300_1719828554_1529.jpg,1,3
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-00-57_FLAG_P_FID_347_OID_95g0_ctw-cf-1d-054_1719820800_1719820857_347.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T17-10-24_FLAG_P_FID_150_OID_868g0_ctw-cf-1c-049_1719828600_1719828624_150.jpg,1,3
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-00-57_FLAG_P_FID_347_OID_95g0_ctw-cf-1d-054_1719820800_1719820857_347.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T17-10-56_FLAG_P_FID_338_OID_834g0_ctw-cf-1d-054_1719828600_1719828656_338.jpg,1,3
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-08-42_FLAG_P_FID_1336_OID_670g0_ctw-cf-1d-054_1719821100_1719821322_1336.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-09-51_FLAG_P_FID_1753_OID_1112g0_ctw-cf-1c-035_1719821100_1719821391_1753.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-08-42_FLAG_P_FID_1336_OID_670g0_ctw-cf-1d-054_1719821100_1719821322_1336.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-11-23_FLAG_P_FID_502_OID_624g0_ctw-cf-2a-140-zone_1719821400_1719821483_502.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-08-42_FLAG_P_FID_1336_OID_670g0_ctw-cf-1d-054_1719821100_1719821322_1336.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-14-11_FLAG_P_FID_1513_OID_723g0_ctw-cf-2e-121-zone_1719821400_1719821651_1513.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-08-42_FLAG_P_FID_1336_OID_670g0_ctw-cf-1d-054_1719821100_1719821322_1336.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-17-10_FLAG_P_FID_786_OID_1367g0_ctw-cf-2a-129-l_1719821700_1719821830_786.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-08-42_FLAG_P_FID_1336_OID_670g0_ctw-cf-1d-054_1719821100_1719821322_1336.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-19-31_FLAG_P_FID_1625_OID_812g0_ctw-cf-1a-023-zone_1719821701_1719821971_1625.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-08-42_FLAG_P_FID_1336_OID_670g0_ctw-cf-1d-054_1719821100_1719821322_1336.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-20-27_FLAG_P_FID_159_OID_1179g0_ctw-cf-1b-008_1719822001_1719822027_159.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-08-42_FLAG_P_FID_1336_OID_670g0_ctw-cf-1d-054_1719821100_1719821322_1336.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-22-51_FLAG_P_FID_1024_OID_839g0_ctw-cf-2b-145-zone_1719822001_1719822171_1024.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-08-42_FLAG_P_FID_1336_OID_670g0_ctw-cf-1d-054_1719821100_1719821322_1336.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-41-36_FLAG_P_FID_583_OID_1600g0_ctw-cf-2c-109-zone_1719823200_1719823296_583.jpg,1,2
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-08-42_FLAG_P_FID_1336_OID_670g0_ctw-cf-1d-054_1719821100_1719821322_1336.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-43-30_FLAG_P_FID_1266_OID_1718g0_ctw-cf-1g-076_1719823200_1719823410_1266.jpg,1,2
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-08-42_FLAG_P_FID_1336_OID_670g0_ctw-cf-1d-054_1719821100_1719821322_1336.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T16-56-54_FLAG_P_FID_685_OID_604g0_ctw-cf-2a-130_1719827701_1719827814_685.jpg,1,2
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-08-42_FLAG_P_FID_1336_OID_670g0_ctw-cf-1d-054_1719821100_1719821322_1336.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T17-04-33_FLAG_P_FID_1635_OID_289g0_ctw-cf-2a-134-zone_1719828001_1719828273_1635.jpg,1,3
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-08-42_FLAG_P_FID_1336_OID_670g0_ctw-cf-1d-054_1719821100_1719821322_1336.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T17-07-42_FLAG_P_FID_979_OID_1000g0_ctw-cf-2b-144_1719828300_1719828462_979.jpg,1,3
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-08-42_FLAG_P_FID_1336_OID_670g0_ctw-cf-1d-054_1719821100_1719821322_1336.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T17-08-26_FLAG_P_FID_1239_OID_708g0_ctw-cf-1c-020-zone_1719828300_1719828506_1239.jpg,1,3
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-08-42_FLAG_P_FID_1336_OID_670g0_ctw-cf-1d-054_1719821100_1719821322_1336.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T17-09-14_FLAG_P_FID_1529_OID_790g0_ctw-cf-1c-049_1719828300_1719828554_1529.jpg,1,3
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-08-42_FLAG_P_FID_1336_OID_670g0_ctw-cf-1d-054_1719821100_1719821322_1336.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T17-10-24_FLAG_P_FID_150_OID_868g0_ctw-cf-1c-049_1719828600_1719828624_150.jpg,1,3
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-08-42_FLAG_P_FID_1336_OID_670g0_ctw-cf-1d-054_1719821100_1719821322_1336.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T17-10-56_FLAG_P_FID_338_OID_834g0_ctw-cf-1d-054_1719828600_1719828656_338.jpg,1,3
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-09-51_FLAG_P_FID_1753_OID_1112g0_ctw-cf-1c-035_1719821100_1719821391_1753.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-11-23_FLAG_P_FID_502_OID_624g0_ctw-cf-2a-140-zone_1719821400_1719821483_502.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-09-51_FLAG_P_FID_1753_OID_1112g0_ctw-cf-1c-035_1719821100_1719821391_1753.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-14-11_FLAG_P_FID_1513_OID_723g0_ctw-cf-2e-121-zone_1719821400_1719821651_1513.jpg,1,1
00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-09-51_FLAG_P_FID_1753_OID_1112g0_ctw-cf-1c-035_1719821100_1719821391_1753.jpg,00bd4b1f-bfa1-44be-bf3b-0d75358bb97c/2024-07-01T15-17-10_FLAG_P_FID_786_OID_1367g0_ctw-cf-2a-129-l_1719821700_1719821830_786.jpg,1,1
